BAIRROS,VALOR,MES,ANO,N_DORMITORIOS,DATA,LONGITUDE,LATITUDE 
SÃO MATEUS,4404.708349147269,FEVEREIRO,2019,2,2019-02-01,-46.4708,-23.6018
SÃO MATEUS,4318.906881068911,MARCO,2018,2,2018-03-01,-46.4708,-23.6018
SÃO MATEUS,4430.814737946663,MARCO,2019,2,2019-03-01,-46.4708,-23.6018
SÃO MATEUS,4331.964975127629,ABRIL,2018,2,2018-04-01,-46.4708,-23.6018
SÃO MATEUS,4394.441296102873,ABRIL,2019,2,2019-04-01,-46.4708,-23.6018
SÃO MATEUS,4346.145118876757,MAIO,2018,2,2018-05-01,-46.4708,-23.6018
SÃO MATEUS,4367.215224962206,MAIO,2019,2,2019-05-01,-46.4708,-23.6018
SÃO MATEUS,4388.398305580276,JUNHO,2018,2,2018-06-01,-46.4708,-23.6018
SÃO MATEUS,4324.396401434667,JUNHO,2019,2,2019-06-01,-46.4708,-23.6018
SÃO MATEUS,4385.541614657392,JULHO,2018,2,2018-07-01,-46.4708,-23.6018
SÃO MATEUS,4325.848089299428,JULHO,2019,2,2019-07-01,-46.4708,-23.6018
SÃO MATEUS,4378.675470969193,AGOSTO,2018,2,2018-08-01,-46.4708,-23.6018
SÃO MATEUS,4326.492830194526,AGOSTO,2019,2,2019-08-01,-46.4708,-23.6018
SÃO MATEUS,4325.904369460803,SETEMBRO,2018,2,2018-09-01,-46.4708,-23.6018
SÃO MATEUS,4286.826151702603,SETEMBRO,2019,2,2019-09-01,-46.4708,-23.6018
SÃO MATEUS,4339.933055367595,OUTUBRO,2018,2,2018-10-01,-46.4708,-23.6018
SÃO MATEUS,4231.555182931045,OUTUBRO,2019,2,2019-10-01,-46.4708,-23.6018
SÃO MATEUS,4365.396158381572,NOVEMBRO,2018,2,2018-11-01,-46.4708,-23.6018
SÃO MATEUS,4206.20871059321,NOVEMBRO,2019,2,2019-11-01,-46.4708,-23.6018
SÃO MATEUS,4366.138021654012,DEZEMBRO,2018,2,2018-12-01,-46.4708,-23.6018
SÃO MATEUS,4237.564273224703,DEZEMBRO,2019,2,2019-12-01,-46.4708,-23.6018
SÃO MATEUS,4553.092459938076,JANEIRO,2018,3,2018-01-01,-46.4708,-23.6018
SÃO MATEUS,4512.474270448675,JANEIRO,2019,3,2019-01-01,-46.4708,-23.6018
SÃO MATEUS,4546.184861436353,FEVEREIRO,2018,3,2018-02-01,-46.4708,-23.6018
SÃO MATEUS,4451.367278969925,FEVEREIRO,2019,3,2019-02-01,-46.4708,-23.6018
SÃO MATEUS,4570.142165285737,MARCO,2018,3,2018-03-01,-46.4708,-23.6018
SÃO MATEUS,4414.249491031578,MARCO,2019,3,2019-03-01,-46.4708,-23.6018
SÃO MATEUS,4499.471896585258,ABRIL,2018,3,2018-04-01,-46.4708,-23.6018
SÃO MATEUS,4366.337070913464,ABRIL,2019,3,2019-04-01,-46.4708,-23.6018
SÃO MATEUS,4478.597490369812,MAIO,2018,3,2018-05-01,-46.4708,-23.6018
SÃO MATEUS,4375.633421581507,MAIO,2019,3,2019-05-01,-46.4708,-23.6018
SÃO MATEUS,4446.089832796916,JUNHO,2018,3,2018-06-01,-46.4708,-23.6018
SÃO MATEUS,4344.433819794191,JUNHO,2019,3,2019-06-01,-46.4708,-23.6018
SÃO MATEUS,4445.622934765417,JULHO,2018,3,2018-07-01,-46.4708,-23.6018
SÃO MATEUS,4279.11740343455,JULHO,2019,3,2019-07-01,-46.4708,-23.6018
SÃO MATEUS,4394.042959320062,AGOSTO,2018,3,2018-08-01,-46.4708,-23.6018
SÃO MATEUS,4237.004349484828,AGOSTO,2019,3,2019-08-01,-46.4708,-23.6018
SÃO MATEUS,4339.826003958833,SETEMBRO,2018,3,2018-09-01,-46.4708,-23.6018
SÃO MATEUS,4212.93227873354,SETEMBRO,2019,3,2019-09-01,-46.4708,-23.6018
SÃO MATEUS,4349.808248491251,OUTUBRO,2018,3,2018-10-01,-46.4708,-23.6018
SÃO MATEUS,4313.14966153878,OUTUBRO,2019,3,2019-10-01,-46.4708,-23.6018
SÃO MATEUS,4413.393609085999,NOVEMBRO,2018,3,2018-11-01,-46.4708,-23.6018
SÃO MATEUS,4389.138612491838,NOVEMBRO,2019,3,2019-11-01,-46.4708,-23.6018
SÃO MATEUS,4465.845663238651,DEZEMBRO,2018,3,2018-12-01,-46.4708,-23.6018
SÃO MATEUS,4372.437592637222,DEZEMBRO,2019,3,2019-12-01,-46.4708,-23.6018
SÃO MATEUS,,JANEIRO,2018,4,2018-01-01,-46.4708,-23.6018
SÃO MATEUS,,JANEIRO,2019,4,2019-01-01,-46.4708,-23.6018
SÃO MATEUS,,FEVEREIRO,2018,4,2018-02-01,-46.4708,-23.6018
SÃO MATEUS,,FEVEREIRO,2019,4,2019-02-01,-46.4708,-23.6018
SÃO MATEUS,,MARCO,2018,4,2018-03-01,-46.4708,-23.6018
SÃO MATEUS,,MARCO,2019,4,2019-03-01,-46.4708,-23.6018
SÃO MATEUS,,ABRIL,2018,4,2018-04-01,-46.4708,-23.6018
SÃO MATEUS,,ABRIL,2019,4,2019-04-01,-46.4708,-23.6018
SÃO MATEUS,,MAIO,2018,4,2018-05-01,-46.4708,-23.6018
SÃO MATEUS,,MAIO,2019,4,2019-05-01,-46.4708,-23.6018
SÃO MATEUS,,JUNHO,2018,4,2018-06-01,-46.4708,-23.6018
SÃO MATEUS,,JUNHO,2019,4,2019-06-01,-46.4708,-23.6018
SÃO MATEUS,,JULHO,2018,4,2018-07-01,-46.4708,-23.6018
SÃO MATEUS,,JULHO,2019,4,2019-07-01,-46.4708,-23.6018
SÃO MATEUS,,AGOSTO,2018,4,2018-08-01,-46.4708,-23.6018
SÃO MATEUS,,AGOSTO,2019,4,2019-08-01,-46.4708,-23.6018
SÃO MATEUS,,SETEMBRO,2018,4,2018-09-01,-46.4708,-23.6018
SÃO MATEUS,,SETEMBRO,2019,4,2019-09-01,-46.4708,-23.6018
SÃO MATEUS,,OUTUBRO,2018,4,2018-10-01,-46.4708,-23.6018
SÃO MATEUS,,OUTUBRO,2019,4,2019-10-01,-46.4708,-23.6018
SÃO MATEUS,,NOVEMBRO,2018,4,2018-11-01,-46.4708,-23.6018
SÃO MATEUS,,NOVEMBRO,2019,4,2019-11-01,-46.4708,-23.6018
SÃO MATEUS,,DEZEMBRO,2018,4,2018-12-01,-46.4708,-23.6018
SÃO MATEUS,,DEZEMBRO,2019,4,2019-12-01,-46.4708,-23.6018
SÃO MIGUEL PAULISTA,,JANEIRO,2018,1,2018-01-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JANEIRO,2019,1,2019-01-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,FEVEREIRO,2018,1,2018-02-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,FEVEREIRO,2019,1,2019-02-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,MARCO,2018,1,2018-03-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,MARCO,2019,1,2019-03-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,ABRIL,2018,1,2018-04-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,ABRIL,2019,1,2019-04-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,MAIO,2018,1,2018-05-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,MAIO,2019,1,2019-05-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JUNHO,2018,1,2018-06-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JUNHO,2019,1,2019-06-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JULHO,2018,1,2018-07-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JULHO,2019,1,2019-07-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,AGOSTO,2018,1,2018-08-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,AGOSTO,2019,1,2019-08-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,SETEMBRO,2018,1,2018-09-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,SETEMBRO,2019,1,2019-09-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,OUTUBRO,2018,1,2018-10-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,OUTUBRO,2019,1,2019-10-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,NOVEMBRO,2018,1,2018-11-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,NOVEMBRO,2019,1,2019-11-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,DEZEMBRO,2018,1,2018-12-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,DEZEMBRO,2019,1,2019-12-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4080.528276830633,JANEIRO,2018,2,2018-01-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4102.045417788034,JANEIRO,2019,2,2019-01-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4105.51215730414,FEVEREIRO,2018,2,2018-02-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4078.321154389537,FEVEREIRO,2019,2,2019-02-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4052.888988707584,MARCO,2018,2,2018-03-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4036.846399452576,MARCO,2019,2,2019-03-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4036.385633990459,ABRIL,2018,2,2018-04-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4014.1223266858,ABRIL,2019,2,2019-04-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4018.759946773685,MAIO,2018,2,2018-05-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4003.010440241735,MAIO,2019,2,2019-05-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4078.056263579926,JUNHO,2018,2,2018-06-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,3998.161891959166,JUNHO,2019,2,2019-06-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4098.806661196159,JULHO,2018,2,2018-07-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4006.573539394582,JULHO,2019,2,2019-07-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4115.22057817301,AGOSTO,2018,2,2018-08-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4059.856434394675,AGOSTO,2019,2,2019-08-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4064.416250267956,SETEMBRO,2018,2,2018-09-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4100.687336181937,SETEMBRO,2019,2,2019-09-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4046.113942045677,OUTUBRO,2018,2,2018-10-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4150.723076483822,OUTUBRO,2019,2,2019-10-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4060.183940166817,NOVEMBRO,2018,2,2018-11-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4143.213646088202,NOVEMBRO,2019,2,2019-11-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4095.757885927205,DEZEMBRO,2018,2,2018-12-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4171.417152100129,DEZEMBRO,2019,2,2019-12-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4397.860201293415,JANEIRO,2018,3,2018-01-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4460.743135742827,JANEIRO,2019,3,2019-01-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4395.782122247865,FEVEREIRO,2018,3,2018-02-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4431.163948004315,FEVEREIRO,2019,3,2019-02-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4410.402573734293,MARCO,2018,3,2018-03-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4380.094759820457,MARCO,2019,3,2019-03-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4354.059446635969,ABRIL,2018,3,2018-04-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4267.342717740934,ABRIL,2019,3,2019-04-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4307.139910171158,MAIO,2018,3,2018-05-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4238.495798881329,MAIO,2019,3,2019-05-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4310.422271222676,JUNHO,2018,3,2018-06-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4183.003424061638,JUNHO,2019,3,2019-06-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4352.473830740389,JULHO,2018,3,2018-07-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4194.670705511518,JULHO,2019,3,2019-07-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4433.720285606699,AGOSTO,2018,3,2018-08-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4216.342572567056,AGOSTO,2019,3,2019-08-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4409.578398641158,SETEMBRO,2018,3,2018-09-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4297.578789344307,SETEMBRO,2019,3,2019-09-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4395.370413628852,OUTUBRO,2018,3,2018-10-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4375.586943596412,OUTUBRO,2019,3,2019-10-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4393.060638342047,NOVEMBRO,2018,3,2018-11-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4398.250531652487,NOVEMBRO,2019,3,2019-11-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4405.583827413588,DEZEMBRO,2018,3,2018-12-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,4426.878788556872,DEZEMBRO,2019,3,2019-12-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JANEIRO,2018,4,2018-01-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JANEIRO,2019,4,2019-01-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,FEVEREIRO,2018,4,2018-02-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,FEVEREIRO,2019,4,2019-02-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,MARCO,2018,4,2018-03-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,MARCO,2019,4,2019-03-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,ABRIL,2018,4,2018-04-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,ABRIL,2019,4,2019-04-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,MAIO,2018,4,2018-05-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,MAIO,2019,4,2019-05-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JUNHO,2018,4,2018-06-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JUNHO,2019,4,2019-06-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JULHO,2018,4,2018-07-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,JULHO,2019,4,2019-07-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,AGOSTO,2018,4,2018-08-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,AGOSTO,2019,4,2019-08-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,SETEMBRO,2018,4,2018-09-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,SETEMBRO,2019,4,2019-09-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,OUTUBRO,2018,4,2018-10-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,OUTUBRO,2019,4,2019-10-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,NOVEMBRO,2018,4,2018-11-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,NOVEMBRO,2019,4,2019-11-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,DEZEMBRO,2018,4,2018-12-01,-46.4453,-23.4933
SÃO MIGUEL PAULISTA,,DEZEMBRO,2019,4,2019-12-01,-46.4453,-23.4933
SAPOPEMBA,,JANEIRO,2018,1,2018-01-01,-43.5311,-23.5854
SAPOPEMBA,,JANEIRO,2019,1,2019-01-01,-43.5311,-23.5854
SAPOPEMBA,,FEVEREIRO,2018,1,2018-02-01,-43.5311,-23.5854
SAPOPEMBA,,FEVEREIRO,2019,1,2019-02-01,-43.5311,-23.5854
SAPOPEMBA,,MARCO,2018,1,2018-03-01,-43.5311,-23.5854
SAPOPEMBA,,MARCO,2019,1,2019-03-01,-43.5311,-23.5854
SAPOPEMBA,,ABRIL,2018,1,2018-04-01,-43.5311,-23.5854
SAPOPEMBA,,ABRIL,2019,1,2019-04-01,-43.5311,-23.5854
SAPOPEMBA,,MAIO,2018,1,2018-05-01,-43.5311,-23.5854
SAPOPEMBA,,MAIO,2019,1,2019-05-01,-43.5311,-23.5854
SAPOPEMBA,,JUNHO,2018,1,2018-06-01,-43.5311,-23.5854
SAPOPEMBA,,JUNHO,2019,1,2019-06-01,-43.5311,-23.5854
SAPOPEMBA,,JULHO,2018,1,2018-07-01,-43.5311,-23.5854
SAPOPEMBA,,JULHO,2019,1,2019-07-01,-43.5311,-23.5854
SAPOPEMBA,,AGOSTO,2018,1,2018-08-01,-43.5311,-23.5854
SAPOPEMBA,,AGOSTO,2019,1,2019-08-01,-43.5311,-23.5854
SAPOPEMBA,,SETEMBRO,2018,1,2018-09-01,-43.5311,-23.5854
SAPOPEMBA,,SETEMBRO,2019,1,2019-09-01,-43.5311,-23.5854
SAPOPEMBA,,OUTUBRO,2018,1,2018-10-01,-43.5311,-23.5854
SAPOPEMBA,,OUTUBRO,2019,1,2019-10-01,-43.5311,-23.5854
SAPOPEMBA,,NOVEMBRO,2018,1,2018-11-01,-43.5311,-23.5854
SAPOPEMBA,,NOVEMBRO,2019,1,2019-11-01,-43.5311,-23.5854
SAPOPEMBA,,DEZEMBRO,2018,1,2018-12-01,-43.5311,-23.5854
SAPOPEMBA,,DEZEMBRO,2019,1,2019-12-01,-43.5311,-23.5854
SAPOPEMBA,4691.851426230992,JANEIRO,2018,2,2018-01-01,-43.5311,-23.5854
SAPOPEMBA,4867.398887717544,JANEIRO,2019,2,2019-01-01,-43.5311,-23.5854
SAPOPEMBA,4718.876099845241,FEVEREIRO,2018,2,2018-02-01,-43.5311,-23.5854
SAPOPEMBA,4890.629776247733,FEVEREIRO,2019,2,2019-02-01,-43.5311,-23.5854
SAPOPEMBA,4724.392460889389,MARCO,2018,2,2018-03-01,-43.5311,-23.5854
SAPOPEMBA,4937.7760992016,MARCO,2019,2,2019-03-01,-43.5311,-23.5854
SAPOPEMBA,4709.059412492013,ABRIL,2018,2,2018-04-01,-43.5311,-23.5854
SAPOPEMBA,4949.842575714528,ABRIL,2019,2,2019-04-01,-43.5311,-23.5854
SAPOPEMBA,4704.833791037785,MAIO,2018,2,2018-05-01,-43.5311,-23.5854
SAPOPEMBA,4937.457406940844,MAIO,2019,2,2019-05-01,-43.5311,-23.5854
SAPOPEMBA,4693.514983623083,JUNHO,2018,2,2018-06-01,-43.5311,-23.5854
SAPOPEMBA,4964.981963249541,JUNHO,2019,2,2019-06-01,-43.5311,-23.5854
SAPOPEMBA,4720.504595168556,JULHO,2018,2,2018-07-01,-43.5311,-23.5854
SAPOPEMBA,4994.071537197754,JULHO,2019,2,2019-07-01,-43.5311,-23.5854
SAPOPEMBA,4716.476978625098,AGOSTO,2018,2,2018-08-01,-43.5311,-23.5854
SAPOPEMBA,5009.340816862212,AGOSTO,2019,2,2019-08-01,-43.5311,-23.5854
SAPOPEMBA,4712.833858205691,SETEMBRO,2018,2,2018-09-01,-43.5311,-23.5854
SAPOPEMBA,4987.246272466252,SETEMBRO,2019,2,2019-09-01,-43.5311,-23.5854
SAPOPEMBA,4707.066074266369,OUTUBRO,2018,2,2018-10-01,-43.5311,-23.5854
SAPOPEMBA,4987.03075831161,OUTUBRO,2019,2,2019-10-01,-43.5311,-23.5854
SAPOPEMBA,4774.527061815115,NOVEMBRO,2018,2,2018-11-01,-43.5311,-23.5854
SAPOPEMBA,4981.724893903587,NOVEMBRO,2019,2,2019-11-01,-43.5311,-23.5854
SAPOPEMBA,4801.054404949894,DEZEMBRO,2018,2,2018-12-01,-43.5311,-23.5854
SAPOPEMBA,4964.824755736528,DEZEMBRO,2019,2,2019-12-01,-43.5311,-23.5854
SAPOPEMBA,4773.552792606286,JANEIRO,2018,3,2018-01-01,-43.5311,-23.5854
SAPOPEMBA,4962.214887908182,JANEIRO,2019,3,2019-01-01,-43.5311,-23.5854
SAPOPEMBA,4737.420305870408,FEVEREIRO,2018,3,2018-02-01,-43.5311,-23.5854
SAPOPEMBA,4935.110790141081,FEVEREIRO,2019,3,2019-02-01,-43.5311,-23.5854
SAPOPEMBA,4712.221186055577,MARCO,2018,3,2018-03-01,-43.5311,-23.5854
SAPOPEMBA,5045.02374006053,MARCO,2019,3,2019-03-01,-43.5311,-23.5854
SAPOPEMBA,4705.085296710172,ABRIL,2018,3,2018-04-01,-43.5311,-23.5854
SAPOPEMBA,5133.40332212765,ABRIL,2019,3,2019-04-01,-43.5311,-23.5854
SAPOPEMBA,4769.380839446033,MAIO,2018,3,2018-05-01,-43.5311,-23.5854
SAPOPEMBA,5179.997656612334,MAIO,2019,3,2019-05-01,-43.5311,-23.5854
SAPOPEMBA,4867.963507970579,JUNHO,2018,3,2018-06-01,-43.5311,-23.5854
SAPOPEMBA,5140.926148703249,JUNHO,2019,3,2019-06-01,-43.5311,-23.5854
SAPOPEMBA,4970.005630025404,JULHO,2018,3,2018-07-01,-43.5311,-23.5854
SAPOPEMBA,5104.150446415229,JULHO,2019,3,2019-07-01,-43.5311,-23.5854
SAPOPEMBA,4945.808968313616,AGOSTO,2018,3,2018-08-01,-43.5311,-23.5854
SAPOPEMBA,5191.076395652966,AGOSTO,2019,3,2019-08-01,-43.5311,-23.5854
SAPOPEMBA,4941.83148826855,SETEMBRO,2018,3,2018-09-01,-43.5311,-23.5854
SAPOPEMBA,5202.437440921107,SETEMBRO,2019,3,2019-09-01,-43.5311,-23.5854
SAPOPEMBA,4960.539088728759,OUTUBRO,2018,3,2018-10-01,-43.5311,-23.5854
SAPOPEMBA,5167.833404370546,OUTUBRO,2019,3,2019-10-01,-43.5311,-23.5854
SAPOPEMBA,5024.612080673114,NOVEMBRO,2018,3,2018-11-01,-43.5311,-23.5854
SAPOPEMBA,5048.087257474189,NOVEMBRO,2019,3,2019-11-01,-43.5311,-23.5854
SAPOPEMBA,4985.877446682241,DEZEMBRO,2018,3,2018-12-01,-43.5311,-23.5854
SAPOPEMBA,5052.848392720693,DEZEMBRO,2019,3,2019-12-01,-43.5311,-23.5854
SAPOPEMBA,,JANEIRO,2018,4,2018-01-01,-43.5311,-23.5854
SAPOPEMBA,,JANEIRO,2019,4,2019-01-01,-43.5311,-23.5854
SAPOPEMBA,,FEVEREIRO,2018,4,2018-02-01,-43.5311,-23.5854
SAPOPEMBA,,FEVEREIRO,2019,4,2019-02-01,-43.5311,-23.5854
SAPOPEMBA,,MARCO,2018,4,2018-03-01,-43.5311,-23.5854
SAPOPEMBA,2758.90917958534,MARCO,2019,4,2019-03-01,-43.5311,-23.5854
SAPOPEMBA,,ABRIL,2018,4,2018-04-01,-43.5311,-23.5854
SAPOPEMBA,2821.345826946745,ABRIL,2019,4,2019-04-01,-43.5311,-23.5854
SAPOPEMBA,,MAIO,2018,4,2018-05-01,-43.5311,-23.5854
SAPOPEMBA,2821.345826946745,MAIO,2019,4,2019-05-01,-43.5311,-23.5854
SAPOPEMBA,,JUNHO,2018,4,2018-06-01,-43.5311,-23.5854
SAPOPEMBA,2884.792113896997,JUNHO,2019,4,2019-06-01,-43.5311,-23.5854
SAPOPEMBA,,JULHO,2018,4,2018-07-01,-43.5311,-23.5854
SAPOPEMBA,2892.85134092476,JULHO,2019,4,2019-07-01,-43.5311,-23.5854
SAPOPEMBA,,AGOSTO,2018,4,2018-08-01,-43.5311,-23.5854
SAPOPEMBA,2892.85134092476,AGOSTO,2019,4,2019-08-01,-43.5311,-23.5854
SAPOPEMBA,,SETEMBRO,2018,4,2018-09-01,-43.5311,-23.5854
SAPOPEMBA,,SETEMBRO,2019,4,2019-09-01,-43.5311,-23.5854
SAPOPEMBA,,OUTUBRO,2018,4,2018-10-01,-43.5311,-23.5854
SAPOPEMBA,,OUTUBRO,2019,4,2019-10-01,-43.5311,-23.5854
SAPOPEMBA,,NOVEMBRO,2018,4,2018-11-01,-43.5311,-23.5854
SAPOPEMBA,,NOVEMBRO,2019,4,2019-11-01,-43.5311,-23.5854
SAPOPEMBA,,DEZEMBRO,2018,4,2018-12-01,-43.5311,-23.5854
SAPOPEMBA,,DEZEMBRO,2019,4,2019-12-01,-43.5311,-23.5854
SAÚDE,9739.567775086334,JANEIRO,2018,1,2018-01-01,-46.6393,-23.6185
SAÚDE,9724.62010032439,JANEIRO,2019,1,2019-01-01,-46.6393,-23.6185
SAÚDE,9825.823774230017,FEVEREIRO,2018,1,2018-02-01,-46.6393,-23.6185
SAÚDE,9740.12575522272,FEVEREIRO,2019,1,2019-02-01,-46.6393,-23.6185
SAÚDE,9803.290106330549,MARCO,2018,1,2018-03-01,-46.6393,-23.6185
SAÚDE,9755.744286497025,MARCO,2019,1,2019-03-01,-46.6393,-23.6185
SAÚDE,9844.78028545007,ABRIL,2018,1,2018-04-01,-46.6393,-23.6185
SAÚDE,9792.513018298194,ABRIL,2019,1,2019-04-01,-46.6393,-23.6185
SAÚDE,9897.388070972587,MAIO,2018,1,2018-05-01,-46.6393,-23.6185
SAÚDE,9794.693638118206,MAIO,2019,1,2019-05-01,-46.6393,-23.6185
SAÚDE,10041.0908072181,JUNHO,2018,1,2018-06-01,-46.6393,-23.6185
SAÚDE,9795.643688696446,JUNHO,2019,1,2019-06-01,-46.6393,-23.6185
SAÚDE,10020.47160058236,JULHO,2018,1,2018-07-01,-46.6393,-23.6185
SAÚDE,9850.903425019163,JULHO,2019,1,2019-07-01,-46.6393,-23.6185
SAÚDE,9987.994752316907,AGOSTO,2018,1,2018-08-01,-46.6393,-23.6185
SAÚDE,9855.561389089255,AGOSTO,2019,1,2019-08-01,-46.6393,-23.6185
SAÚDE,9876.299945003351,SETEMBRO,2018,1,2018-09-01,-46.6393,-23.6185
SAÚDE,9812.630000462785,SETEMBRO,2019,1,2019-09-01,-46.6393,-23.6185
SAÚDE,9864.93913055262,OUTUBRO,2018,1,2018-10-01,-46.6393,-23.6185
SAÚDE,9718.700576641535,OUTUBRO,2019,1,2019-10-01,-46.6393,-23.6185
SAÚDE,9809.336471956913,NOVEMBRO,2018,1,2018-11-01,-46.6393,-23.6185
SAÚDE,9659.404314508494,NOVEMBRO,2019,1,2019-11-01,-46.6393,-23.6185
SAÚDE,9760.650235297877,DEZEMBRO,2018,1,2018-12-01,-46.6393,-23.6185
SAÚDE,9682.248682599107,DEZEMBRO,2019,1,2019-12-01,-46.6393,-23.6185
SAÚDE,7983.933569019711,JANEIRO,2018,2,2018-01-01,-46.6393,-23.6185
SAÚDE,8033.808263020685,JANEIRO,2019,2,2019-01-01,-46.6393,-23.6185
SAÚDE,7916.41059296119,FEVEREIRO,2018,2,2018-02-01,-46.6393,-23.6185
